#    L    TT             EE             TE             PP             TP          
   298   0.414434E+04   0.879552E+01   0.118665E+03   0.182072E+07   0.108607E+04
   299   0.411072E+04   0.897395E+01   0.119074E+03   0.181349E+07   0.107636E+04
   300   0.407696E+04   0.915241E+01   0.119444E+03   0.180631E+07   0.106671E+04
   301   0.404311E+04   0.933240E+01   0.119785E+03   0.179917E+07   0.105712E+04
   302   0.400926E+04   0.951317E+01   0.120095E+03   0.179206E+07   0.104759E+04
   303   0.397534E+04   0.969546E+01   0.120359E+03   0.178500E+07   0.103812E+04
   304   0.394133E+04   0.987927E+01   0.120578E+03   0.177798E+07   0.102871E+04
   305   0.390732E+04   0.100631E+02   0.120767E+03   0.177100E+07   0.101936E+04
   306   0.387323E+04   0.102477E+02   0.120918E+03   0.176406E+07   0.101007E+04
   307   0.383913E+04   0.104331E+02   0.121023E+03   0.175716E+07   0.100084E+04
   308   0.380504E+04   0.106207E+02   0.121105E+03   0.175030E+07   0.991670E+03
   309   0.377101E+04   0.108077E+02   0.121135E+03   0.174348E+07   0.982561E+03
   310   0.373691E+04   0.109946E+02   0.121134E+03   0.173670E+07   0.973513E+03
   311   0.370288E+04   0.111838E+02   0.121087E+03   0.172996E+07   0.964527E+03
   312   0.366892E+04   0.113723E+02   0.121010E+03   0.172325E+07   0.955601E+03
   313   0.363496E+04   0.115615E+02   0.120888E+03   0.171658E+07   0.946737E+03
   314   0.360107E+04   0.117515E+02   0.120735E+03   0.170995E+07   0.937935E+03
   315   0.356725E+04   0.119408E+02   0.120537E+03   0.170336E+07   0.929194E+03
   316   0.353350E+04   0.121308E+02   0.120301E+03   0.169681E+07   0.920515E+03
   317   0.349983E+04   0.123201E+02   0.120027E+03   0.169029E+07   0.911899E+03
   318   0.346623E+04   0.125108E+02   0.119715E+03   0.168381E+07   0.903345E+03
   319   0.343278E+04   0.127009E+02   0.119365E+03   0.167736E+07   0.894853E+03
   320   0.339948E+04   0.128909E+02   0.118984E+03   0.167095E+07   0.886423E+03
